cluster,gaia_source_id,g_mag,bp_mag,rp_mag,membership_probability,use_star,distance_pc,a_g_mag,e_bp_rp_mag
Pleiades,122441859683763712,15.269166,16.713919,14.090083,0.1982263224655224,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,122680346332491136,19.623487,21.805763,18.14039,0.1851611445234568,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,122767864881453568,16.116386,17.813433,14.874338,0.1950001369281895,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,123444098892039296,17.001152,19.121338,15.653976,0.188843931042254,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,123464233698804096,17.359167,19.371477,15.990177,0.1807610098058131,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,123561334319267328,9.935842,10.263025,9.443897,0.1795404418036172,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,123895341040168192,17.311167,19.139946,16.047285,0.1807610098058131,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,124159984041130112,17.997162,19.822977,16.67781,0.1807610098058131,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,124225748580358912,17.46218,19.322258,16.192247,0.1807610098058131,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,124519008947445248,16.257288,17.952858,15.016312,0.1794362900662517,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,124962833688209024,12.00337,12.449751,11.387892,0.17945651866967,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,125273308283618816,15.737464,17.08269,14.595339,0.1807610098058131,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,125411292696859776,17.88876,19.768236,16.571331,0.1807610098058131,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,135287316592202880,12.624855,13.199813,11.897546,0.1807610098058131,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,136887655766542848,15.654179,16.955456,14.529425,0.1768339988635161,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,137148407525432960,17.705633,19.434889,16.44029,0.1807610098058131,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,138544924731410816,19.131111,21.180162,17.744339,0.1807610098058131,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,145259990135756928,5.969014,5.977995,5.910188,0.1941644688102114,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,149943428633879296,13.590588,14.542438,12.633021,0.1866639778110756,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,162301763235565312,18.03068,19.950197,16.717638,0.1804503215844759,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,162501324595549440,18.580208,20.607122,17.194265,0.19921515984308,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,163355546348513152,14.682872,15.917371,13.583852,0.3790024416980878,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,163647015711395584,12.728684,13.42047,11.92505,0.2263267771782394,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,167703084044638976,16.577946,18.424448,15.267384,0.1982108916226164,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,167982634875013248,15.284433,16.556679,14.084949,0.2440577618412358,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,168047815299448960,17.49668,19.478037,16.153364,0.3090026761761625,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,3313944092114835712,18.20878,20.45125,16.892342,0.192105105283895,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,45000919277665536,17.611864,18.874641,15.29644,0.19198713004814,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,45022222315428608,11.569337,12.079002,10.885275,0.2909427621436789,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,46342250447561216,18.535337,20.553715,17.092865,0.195836909014452,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,46438771249859840,13.15469,14.177599,12.125703,0.2038017943164473,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,46760305383987456,7.63135,7.678127,7.512244,0.1869207436262139,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,46843632046026240,11.107249,11.600575,10.442076,0.1836879421893259,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,46888952540781824,17.052155,18.83611,15.770421,0.2025488600169622,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,47048106850285824,16.066448,17.644253,14.833865,0.232771902498445,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,47167884897203968,14.223634,15.169272,13.22462,0.1931752539415003,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,47422799795696512,16.585,18.344078,15.330843,0.1994225115060099,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,47436990367843584,16.433378,18.125776,15.184312,0.1994225115060099,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,47508699141782656,17.211187,19.05727,15.924211,0.1773713289880272,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,47554363233908608,14.11204,15.047532,13.157125,0.1994225115060099,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,47567523013688192,18.576113,20.470686,17.187418,0.1994225115060099,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,47573982644946688,17.647198,19.658325,16.30768,0.1938224486082197,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,47608342383235584,17.350912,19.250185,16.08208,0.1852059229451231,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,47843122475539584,16.310568,17.913425,15.087433,0.1994225115060099,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,48450426554549504,9.951246,10.28115,9.442395,0.1994225115060099,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,48826223309287168,16.350918,17.960081,15.12845,0.1789662352845305,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,49084780341670400,16.792381,18.841394,15.430479,0.1950075678511795,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,49181812242533888,8.524562,8.74137,8.150407,0.1854465041697139,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,49281489842976768,15.663829,17.09667,14.491265,0.1941062969580064,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,49809495943068288,11.202184,11.632548,10.607082,0.2777581206291839,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50101210121892992,16.920427,18.689146,15.64414,0.282147467976842,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50217964512932096,16.83002,18.75934,15.530683,0.210262733290662,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50229028348709248,16.651321,18.425056,15.379536,0.3271492866269623,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50262116775356032,10.908913,11.011483,9.96598,0.2263889271027972,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50262116777529472,15.520027,17.134548,14.289924,0.1941516417997779,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50262185497006720,17.194817,19.289902,15.855856,0.1870843865770474,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50429650564234880,17.75449,19.824158,16.441359,0.2729158480193893,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50443055159156352,16.837597,18.83338,15.51121,0.2465299501722017,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50561458818290560,17.553812,19.481504,16.209732,0.2210314540835674,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50613513821677952,15.856179,17.501738,14.612168,0.2193337469017906,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50613513821678080,16.433712,18.18318,15.155475,0.2185428653814729,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50636255671399808,19.54904,21.368317,18.05086,0.1989768818401136,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50649832062271360,14.657105,15.677986,13.301442,0.3015389090897409,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50691613506647680,18.060963,20.027128,16.690266,0.2795512107757955,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50702299385351040,11.108544,11.557527,10.495162,0.2334898496049682,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50706216395526144,17.21823,19.083214,15.903632,0.2844315304125513,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50804377871163008,18.803495,20.829756,17.36346,0.3051948833820617,False,134.84134308,0.08772572007000001,0.042466207274999994
Pleiades,50817503291240192,19.372236,21.189754,17.818851,0.2359422582609902,False,134.84134308,0.08772572007000001,0.042466207274999994
